id,type,name,total_miles,elevation_gain_ft,lat,lng,map.summary_polyline
6880529260,Hike,Level Unlocked: bffs with Dennis,5.33,1310.04,34.464112,-119.712343,ugjqEdityU?Lc@n@i@`@_AHSk@YEIm@MIBDi@uAOeAWw@k@g@UEYNaATi@QeAb@GEEw@Tq@Jk@KaC}@gAc@BkACo@Wf@mB?_@i@eA{@i@CMFe@CYc@s@y@k@YgAc@Cu@^{@z@e@BE]d@eAF[Eo@D][aAg@Y]?B_@EQmAy@c@_Aw@WUQ?K|@QRYJy@KMa@?SKHSTKFOKAVMFQA]Mg@[c@E]W_@Fw@Ii@FUGSi@q@cADGe@KMm@JMCEEHe@?WWa@c@UBi@J[?]Eg@Wa@FYTUBQk@oADm@LIZDPGXiAZ{@XVHnAPR\v@d@Wb@EBKK]Aa@a@gACw@ZkALQp@}BNMTLHZNT@`@LLv@IFI?Og@_@CQr@GXa@NGzAHLNv@|BjAn@H@HOm@e@Y_BEeA_@m@E{@Hc@Ey@Na@Ac@{@gAw@i@Oy@a@y@Mm@c@DITc@\gAD_AbAaBnAi@Fe@_@i@IE]DIRSdAo@^e@F_@Qu@a@_Ag@G]QM[e@]Dc@Cc@BYWyAPCGDEOD@IDJGEJJIMRARRpAEdABPbA`Ar@Lh@xADZCP}@|@ALc@JSPIN@\t@XHJ^PhCgBz@{@|@@|@eANGJLHh@Zj@VdAt@f@`@b@Zl@BTSj@Fl@Kr@Dl@b@x@?|@\`Bj@`@?FUHeAo@Q[i@gBMK{AIMDYb@q@BCDBNl@f@?FSNw@?GMCi@Wc@AS[CQFi@bC_@x@K`A?Rj@zADv@ELa@?[XM?Ec@Yg@Mm@C{@IGO@QTi@~BMB[QUTAn@h@z@AXD@QLGVPl@Fz@Oh@?n@l@XFPBbAJLJBj@KNb@NJn@Gf@h@FJIn@H\Ez@r@hAPj@Ah@KT[TIR?TLPn@BDH[r@aA^KL@Lv@Vh@ZLN@XLR`Af@FP?j@PFd@E\^F|@GPDz@Sb@?LYV@r@X@h@O`@a@XUp@YXARfAr@^f@t@@j@KPRd@h@Ln@`AAj@KP?ZKZUNDd@pB\n@Qh@j@N\P~AIp@_@|@Bz@JZRAVWj@MXVJ?zAk@NBr@r@VdAHz@z@bB@PXLLf@NFP?lAm@l@cASA
6857041877,Ride,First ride in months!,7.67,671.59,34.416461,-119.71863,igaqEpzuyUuAtB_@ZGNoAjBYVa@x@_@h@Sd@mA|AMVANI@CJe@j@[XELcBpCa@d@IROJO?a@[OUw@o@Ya@KCe@w@ME[m@{AoA]_@OY}@q@eA}@QCGFIFALU\QPk@pACRQXU|@IFSb@Sr@QVMf@DlAbAxNJnDEf@?^CJAfAMj@CZ@\RVS`Bw@zDQZDZ_@pAUvBe@pCEh@@Rm@vDE~@YZYt@E\BZEZQ`@H^RX\hAh@`@|@P`Ad@bGvB`@XtAn@n@b@rAxAr@`AhAfA~@bALV\\dBbBZTb@n@~@r@h@V\\JBLNJ?v@`@`@ELH|AXr@BXHREX@v@Hn@[hBSb@]RKH@nAY|C_At@a@p@O\ATJL?TKdAAl@K`@@FF`@Fh@Ad@JdBL`BVtCFjBGp@Gv@MnAa@f@ApC[nAU`AERCHGtC[nCClA]lBOAKb@Wl@FHHFd@Tr@T`BGFASIGKi@?Wa@uAII]IcA`@o@AqCb@sBDwNdBcBb@_BJkBDqCIkBW_DYWAOLUACFBJPBPGDBVdATd@BRAN_@\ERBLFHXLj@BJJJXDp@?~@CTORAJEdCDVPLREdAcAP_ALOVKJQF{AL_@POZGlB\hCIn@Pn@DHE_ACg@MqC@yAWi@HOPOf@KxA[RMLQ~@o@l@a@ZWEI]@qB@QPSD]CeBG[EOKIk@?UIMOAQBOVOHMA_@Wk@U}@IEWDIECKDGRBRK`@@C?Fa@ZMDIBk@CeASgBKg@a@kAmAuCQu@AkAXyB@}AH_At@uApA_BXg@Rc@Ru@JmATeANWCAHo@HQn@[DIFg@P]D@@FGTHZD?Ji@DEHd@ALBD`@k@PA?xAFPJ?v@gAJGBDAHOp@@HHBd@eAT]LKH@HPPfBN^`@`@dAd@t@f@BRCTF`AIPMAPh@\d@tAlAv@AHNEFY?OQAQM]Gk@A_AH]xAgBRa@FYJwBNo@@OGUe@c@g@u@IUHOf@]JO~@{C|AkDf@yATg@JGRs@NWb@eBISoCgAaBg@y@E_AD{D`@_A`@w@|@MVMl@IfBK\MZSRYL]Fo@OmAi@yD]oAUc@QEEGWKyAcAwGEm@BaBEu@c@sA_@u@e@q@mByAi@i@eAmBe@q@qE}EaA}@eCwCiBoBCGDUdAwA
6849551650,Hike,AP is for mountain lovers,5.41,2441.6,34.461521,-119.710978,owiqEr`tyU}@ReBHcAPWTIRyAhB_A^a@C[Nc@b@q@dAoAb@YUIWm@u@Ie@[s@QuA_AkASI{Af@]MSB{@ZOKAw@^oAA_BIk@y@cA}ABs@UWg@NMF_@JHLc@Eu@k@}@s@e@CMC{@Se@GBCQu@e@Ow@O[]B]PaBnA]CG_@f@mAFeBAWQ]]Wc@Bq@Vm@x@G|@Kd@MP}@|@K@Y^YBu@MoAFUKY@UOGY]OGUg@UNj@MCUa@IJMA]X[[_Aa@[EIMe@KSUI?AFE_@OcAMEa@LKRi@AMBCHi@Qe@LOYI@STBAEEQFIb@ICMD[LMKe@CEQIBKSQKi@?SZQDO^]FAVQ\EGg@PDKIPQHWCAXUJCRBPQJe@FSn@?NQZ?\Yz@Ld@ANQHARMNJXODGX]TER?LHPCe@IGOFSh@AVODCd@c@\?VQXMJKCKR?TG@MTUB@ZKLKAG^]XDNGP[`@S@AJSJBDWFG`@_@NGXKD?NUAKRI?GPWB@H_@NKd@RA?JGFB@O\BEG@K^MAEVQDWt@O@EKYDQXIC@Hc@nAODSb@WNc@x@N@KGN_@d@e@CIHA@O`@SB[Nc@^s@PVFQRPBOJCECZYfA_C?MUGZQ?HHSRAFQZG@QJBJIDWCILBRKD?H]HEBYTCC]d@D?I\UA]|@iBZCDUJMDSEE^GPq@\QLWEMVSCA?YPMFa@l@Qd@mBLE@OOk@Jg@HF@QJICEBULWAQNQEA@G`A_@@SGGJMCGPA?OHKR?\Wb@G\w@CFv@e@H[LAXDHELFTPHL@Hz@JJA@QDFLG?FF?Jg@d@WL?FXN@HMHHFG\LCD^S`@LNQNCFMTCJh@@p@b@HJRJDl@J?Hh@Hd@XBHRJXQH@FGh@BBMdA~@JZTJTEb@Jr@GfAFHHNEN[~@u@f@m@L}AN[fAm@b@MPFPRDRBd@If@F^i@|ABr@V?TKjA_Aj@Y\CJz@NXf@Pf@p@DRGv@FP|@f@b@r@@`@YhAQ`@DXPNV?TTt@?VSVAz@jAEZHjACZ[v@Cb@Hv@XL~@e@b@Nl@CVMd@]x@`A`@vB`@dAJJNj@XTP`@LDv@UTQP_@^WHYRShASt@Uj@}@fAuAh@Qn@?`@M`@?dASDS
6843324741,Hike,Feels good to be home ,6.05,1422.9,34.452455,-119.589952,y~gqEfl|xUDBw@z@c@hAaAJ@Cw@Vk@`@{B|@w@n@}Ax@i@Ho@TcCF@p@D@EKM?CNEFq@Oq@v@SDUWGwAYo@wCkCEKAQJg@NKTCv@Nd@Av@R~AfAb@`@N@v@k@d@KTSJUJcAt@c@Fq@JSrAa@FWIk@O[k@o@M_@@o@l@aAE]a@}@AUBOz@_AdAMLIDKCSk@aAE_@A{AIQc@e@D{@E{@DqANS~AU|@k@n@PzAT|@OPWE]KUwA}AIgAHWhBuAL_@GOQKLJu@_@k@c@g@Mg@k@Ge@TeAAYU_@{@YQSMWCw@M]WKg@HKGeAuAg@iA[Sg@Kg@j@QbAu@~@YIk@i@SJ_@fBYx@Q`A{@Xm@l@a@x@IdAUd@q@p@s@HKLM`AOTo@Tu@Ya@?c@b@e@Jc@C_AdAk@\C\\bAlBlBNZ?`@yAhCSf@u@j@A`AFn@A^}AlA_@No@d@YDi@_@Wk@g@k@oBg@SQM@QQUEMLCxBKv@OLSCMLCL_@La@ZGPEr@JPIDGn@SRy@E[Yq@e@s@@KFA`@GLYJ_@AaAp@mAd@M?Y^OF{@FqAp@OIWa@WK]Gg@JYCs@HqAeAyBJWG[WWu@Jw@CWBc@I]?q@I]Pk@?[McABk@EYCHSO_AQ_@c@_@CQXLTNbAA^IZq@|@IZOPUFu@OSBGJJ~@HpAGlAJ`ACf@OT[D{B]OBGLV|@Df@GZ]n@?tAi@r@a@VUf@SH]CQN?~@Wn@UVqAp@MXP`@lAr@P\JbALNJAb@]MInAu@z@sBVQfBc@@MGLEKIAcBIg@YHPW??EvBi@`A_@f@Ef@F\n@PNHEOYKq@KAGMGs@@QpA_ATu@x@iAPKj@?b@IFGEUNOT@r@^`@VJX^P~@JxDrAp@r@Pn@VF\@fAa@\AZMXDEFJEZ[b@Dh@XXMp@Dn@EBK|@Al@?t@PPK\CPc@CEBITM`@?XQp@N\SdAFf@d@nADXNXAzBv@~@Ob@X|Ad@xD\PCNOXgAXs@XKbAGd@G@h@pAbAxA`BJj@H`BDGPDJEbAiAHC`@TAML?PNNq@xAGnBg@hAo@v@q@nAa@hAk@VUxBc@Nq@`AiA
6803572252,Walk,Mom & Dad go off-roading ,4.05,200.79,40.121831,-74.744,mh{sF~legML^v@pAJf@JVFXLpAHTPLLDP?NA\UNQZQb@a@ZKVSNELONCLM^OPSTGVSf@Ux@c@DEh@YXGLFV@b@Q|@g@j@c@TI\[d@Y`Ae@RWDQ?c@IYQc@i@mBQ]Ko@Uc@Qg@C[?W@KHMXS^UXYXMLMb@UFKAGC?Nc@GUBOAa@m@aCa@]Q[IYCYUaAQY[_@o@SASDm@CUEMA@a@}@CIgAmA_@Ea@JCBK?MJGAOLOPI@KPCF]d@OHMBK?KG[y@q@}@AK}@oAm@gAg@m@CIGIOJCLMLI?e@kAKES]YH?E_@@UKa@NKTHKFCDETA@CL@FHATJLDRKL@@EVEDPRHF?HJNIC@LBF?AGJ?DCEIB@EAD]JHRBRPPBLLHELIHG@U^EJK@IJETHPd@O@HAHFPB@JPAL@^@B?ATN?HGRGBBNPRZ?LDJFNW?MDQOJHEDg@EOBAHQDUDc@CEFGBOFGBa@A[IYCYEQCQB?I_@BGC[Ma@D_@LARMAQGc@B[b@{@LOLYAs@JSVWF@JIHCH@LEA@LCP[TORq@CO^mAXGN@DABIHGFCLTH?CBVNNGJ@JKPAJ@DCCDLCTFDLF@DGTCFBRATQ@EN@ZJb@ET?J@RHVAHBDBRZ\VZJDDRDT@^RHBLGL?PHHAFD@H^LNNJ@`@b@JT?LFPTl@Zh@HFLBFCVSFOBU[iAy@yB[c@][u@c@a@O[WKWC]@YZcANo@Vw@NIJ@ZZf@~@JHHT`AzAx@zAZ\b@p@`Az@B?|AxA`@n@x@jBH^b@nAHj@J`@D`@Rv@PbA@hALT@DXVLZLHLPRr@tAtDKJFd@ETGLq@l@MZGVCn@@r@Cb@MROJiB|@a@\]Ja@XCPBPPf@DTL`@JR?VWRa@NSPs@^ONe@ZcAd@[Xe@T}AfAsAp@IHSJGJSFWR_@PCD[BOIEI@IAIe@kAEGMBEFYjAYl@SXYTm@r@Yj@GVMNCFQPmAn@iAt@u@^oDzBi@b@YNSTWJULOPE?i@^WJK?c@OGKQM_@i@Yy@AOEWEi@E{BUaBUw@e@iA]k@IWIo@?}@WIMBCD
6794707484,Walk,Love me my Armpit of America,3.98,77.76,40.2976847626269,-74.7418531961739,os}tFr_egMH]ASWYq@i@OSYq@Gs@EIUIS?WNo@l@MDMCKMO]ScBK_@M[IMUQ]QQEWAg@J[LSP{@x@sB|Ck@r@_@^a@TI@EAQMw@uAMOWKKAK@MFgAnAg@f@iCbDc@b@oEjFe@b@{@jAk@l@yDvEGV?d@NbABp@Cd@KbA@b@FTNRt@f@b@RBD?JIr@[nAw@rEQ^MRqApAMIQWIEgBQu@O}@Du@Pk@AMCMM]u@QQaAM}A]_AOc@Ki@WSWw@mBMOG?KFa@f@o@d@y@bAOLMFIAIIUa@e@o@Ue@ESAs@KqAK}BAaAHe@^wAd@uBNgANs@Ju@?q@OcBQ{@C}@c@yC]{Di@{EM_ACq@a@cDYgCASv@gBbAqBlAgCl@_ARSPKPG^C`@Il@]RObCgCNKj@?ZUHALN\`ALn@Fx@@tBBj@DRNVRRRLNDZ@bFq@rAO~@OTARDb@Pf@f@x@p@TXXr@D`@DhAAbAB|@?h@C@K?q@KWAUBMHKNAT@^Hl@d@nAd@~BLXb@p@JVj@nBVpA`@hARJ^XP@h@ETDVLHHHNPr@FLJELM~@mAfAgAfAwAhAqAPMl@Un@q@NIPNZj@`@x@`@bATx@p@nCL^PTPPTLTFZBX?ZIRM|@qApA{A|CyElAkAb@WHAFFXbA`AhBZ^BP?^DPJ?HKAAUHKE
6788974088,Walk,Tour de LP,3.3,98.75,40.2975473832339,-74.7420871350914,sr}tF`aegM@OAOMa@OY_@g@oAcCOS?Cd@c@NKd@Md@Gf@Bd@JXNt@l@t@VP@TEp@[PUN_@Lm@Be@AWEYa@cBCe@LMr@[j@e@jAg@jBuB\i@t@m@r@y@RGXHLCd@u@To@@IMU_@[k@k@MCWe@{@_As@s@c@U{@_AYOMFa@XGCIIc@q@e@_Ac@k@o@gACI@MZ}@A]IWY_@q@oAO]CMDMrAuBf@cAF_@Ca@DUHQTWf@YROh@u@Xm@JKdAe@\EnA?^Un@WTEj@Ef@?ZUPWHY?y@GOAR?KFUVa@r@]TUXy@`@g@KmAh@WHMB[A]]uAIq@Qy@[{@wAcDa@}AMWSOIAWBOEa@cAMBk@Za@DFJFB~@OHBHJb@bBPtABh@Gv@?j@IFYJk@Le@DSLWTMPCL@NLj@?PCPKNMDO@_@K_@EYIKAQBg@N[PMLWf@_@VLNBF?JEN_AvAYp@Yf@_@f@]v@Ed@Xz@DPELMLSLk@Fs@ZM@QOe@w@SGG?IFIT@TJRl@n@w@pA[r@WZa@\k@r@g@j@}@z@[p@g@v@Y\Qd@KPiAjAyCnDWRUXKDEDYj@SJKHMVSb@QbAq@|@KRGP?\FR^`@dAbB\^l@|@t@z@d@~@v@fAdAfBxCrCXf@d@dAd@j@Xv@T`@b@rAhBdDDTAXELOD
6784557699,Walk,The ville ,5.17,135.83,40.2976424340159,-74.7420391067863,gs}tFv`egMATPYBOAC{@kAo@gAUw@KQ[]MCI@SHsAvAmAnBg@j@q@hAyBhCOJi@RWBOAu@_@QWuAeFaA{BQg@MOQKOCK?WLiAtAo@l@eAtAMN[R_@n@]\o@x@k@h@E@CEk@{BEcBCQEGE?GD]n@WXQFo@DKD@@GGG?a@VY`@ELAPj@dDBXAZOf@[f@UNS?i@Og@c@Q]Q_AQc@OSc@_@Q[EY?y@PyCAWMm@K]]w@i@cBGi@A_AOEOAYBWHQJIHY`AMXOHcAVYNy@`Ag@`Ai@j@YH]AOIYe@ECGBSNk@t@[Xu@|@q@p@_@b@q@j@_Al@UJa@He@AE`@@VZ~AH~@En@S|A@J@DD@FCAC@BOFGDO^W`Bo@fCE\Cb@d@lHHV|@rAJ^@REHk@x@i@Xy@dAy@t@kCxCe@b@a@PI?ME[WYm@eAgBYm@e@m@uA{CaAaBk@qAc@q@[y@s@iA[w@KO_@YQYa@qAk@_AUq@EUIaAKg@IW]k@Qm@MK]IMGKOGk@KUe@q@o@_@IKFOd@c@l@y@d@]\e@r@q@xCgDvBwB`@g@h@e@fEqElAuAz@}@d@k@LEJ?|@n@Z`@Pl@JHJEJObAiCJMHLJt@h@xFh@~EVnCp@~FH\TPX@`@GlA{@pBmBl@e@bAwAt@q@FCDBZd@PJX?^KNQjAqBlA{@|@_@PMZ}@V]^Ol@?VELIz@y@dAa@NBLDLJHNLZj@tCR^l@j@TNTB\?dAKR@PPNXHTHh@LTr@\`@\RHVDTA\Ud@u@`@c@LCRJLBNCLGJMHQLi@Di@?u@E_@SeAC]B_@VkAD[Ac@Kq@KqABc@VaA\q@z@u@f@y@|@o@`AiALIJETRh@x@b@d@r@jA`@f@dA|Ad@VnAhBl@d@`BzAx@fAf@hAX|@Zh@FVLp@^h@^t@b@l@LT@LCn@GJG@MI
6767120384,Hike,See ya soon east coast ✈️,6.16,1429.46,34.451884,-119.590369,g{gqExn|xUmCk@Mb@UL]p@i@VYUX^A[MJEQ_@LkAr@ORe@J]\y@TQZk@VQV_Dr@cADMZFPc@UAVs@@kAr@g@QPk@Ek@Qq@uD}CJg@ZM`BDhARd@f@dBbATIhBkANoATU\CHQ@i@JUjA[L]SyAi@YOUEYA]r@mAc@uAAg@z@_AhAKLUAU]c@So@EqB_@a@Ka@Fk@EOD{BRS^Dz@UJQl@]b@Rj@Av@VbAMXa@q@qA_A{@G}@HWfAq@ZWPa@E_@wCcBc@y@PcACg@eB{A_@yAiAYw@y@q@_Bw@a@e@Za@rAc@z@UFo@m@]B}@tCUlAQPo@N_@\_@l@[lBq@`AiATOlAMLk@NaBM[\uANMX}A~@GVTx@d@p@~@x@j@bAEZmAhBOt@aAr@CnALt@m@n@{BtAi@DWM{@yAk@[q@Wg@Ag@_@g@BEl@Ff@OvAs@\ITMGU`@ULSvBMZiAB_Aw@{@AMFBZgAXe@d@uBt@WXmAL_Ar@Q@c@k@QGm@Gw@Ry@E]e@w@a@q@@a@Pi@Ge@UQy@Le@SwCHeAOaBBm@[g@}@Kc@o@YBSNER`@bA@f@K\_ArA[\gAKYNPdAE^Nv@MjAPz@Eb@GLi@PsBa@WHERb@zAq@~ALh@G^gA~@[l@u@?Mb@@v@Sd@gA`Au@^GPBPVBhAf@TZVxAJJb@K^_At@W`@iALu@lAO`A_@?MGC]FiBWs@@n@Az@[^BZ[jAS\Dh@dAP@YiAKaBF_@NMPLFUXOFk@ZQt@gAf@@b@ODKMDD[LUXHJPb@Df@t@d@^tAAPNHCn@j@P?BJR?PETZTKNFP^B`@\p@r@?l@UNFRUv@OZP\u@b@V?LLJ`@ALOvADBYb@E?Vz@E`ANr@AFIDo@D?QMbAGZ[n@d@f@e@`@L`@Al@d@d@Gt@VREpBv@hBARX^N`AF\Pn@IVV`@?VPf@C^aCPAHOCg@JBE@JN^Cl@e@ETf@Q@PMPHVp@n@r@V`@n@b@TVnAE~@XNh@If@_@z@ECULN\E@i@|A@d@U`AQ|Aw@l@o@~Am@RAh@k@v@WBIZPXGLWPGNo@v@mA
6748576529,Hike,Chilly beans,4.1,430.45,34.559474,-119.109879,u{|qEvs~uUwAc@E`AKNIDK?GE?IEEAKDMDs@FU@YCEM^C@O^K|@]~@EZERAb@RrAFRV^Nr@JPPl@Lx@LZD@^bALl@Bd@F\HfBARGRKPEBCRIHKDGAs@He@EDDIHCHDRFFHBBAf@b@N@\JDCJ?R@FBRT@JCXITeAl@cA`AE?WTKBKRKH]LSCSDSAKJFFLBDD@RHLDb@A`@IVALRNFLJf@?\Gf@Mj@@NIX?F]pBAh@OjASnBOr@Ad@GXGz@CBCj@U~@?FSfA[jCS|@Ob@?HStA?XEFETQb@CNEf@BXCl@IpAKt@ABGTIHCFE?UHWNALJFHXAr@EPCf@CD?PEPg@nA?`AOb@Kd@QZ[FEFa@Le@Je@IEBBRV^t@d@LDJXGZ@HIXOTE?QPADFj@HLATI\BTGZO^ED]JIJBHNFVBBTJL@NCXK\Bn@APJv@?`@Of@SX_@VILCHHJB@L@n@AFBHHBJPVp@v@ZDl@TVND@b@PRPF@RJDAHDDFJBJARDf@T@BTNLV?VFP@`@B?FT?NQb@K~@LXHh@ZLFHTJVFb@Zr@Zz@d@RDFFXJ\RJBPLPB|@f@j@TPP`@h@\l@d@tA?XCVKZE@EPCV@JA^IPAL@TCT?VKj@Gn@?XEVA^C?CVCX@DI~@CHE~@ET?POpAEfACBE^Yr@Mh@Uf@CNEBELCDIb@IT?HIV?\CJLx@T`@R`A?LBLCPDZ?f@PrAHT@NDB`@`BR^FRHh@@VFX?h@`@nBDJRdBPt@HtAJv@H~@P`ALzA?ZBNCN@HCNEz@Wh@EVED?NM`@Gf@S`@QLWFKFCDUFMHi@|@QJIL_@HML?^CFI?O`AOX]vBE^?rABD@jAHxA?`@L`C@`AJd@@ZAV@~AEd@Bz@@vAGl@?RYvB@HSz@QVE?CF?HFXHDJYLE\FPHRh@X`@Nl@LDC@LJP?JV?NAXEFIj@MXAZMHDLIBHL?RWTAF?LS`AMTOl@s@nBADHTADQh@KNEPY`@Gn@Cr@MZOL?DXKT?DJ?JV`@BL?FYPFRC`@Jh@Op@KF
6748576021,Hike,Afternoon jaunt ,2.67,237.53,34.560547,-119.101652,kb}qEj`}uU?g@FK?KNKAITAFMA?BK?SUg@e@q@OOOQUQWk@WgAAYCMA}@E}@CGDLCCAq@EKCWAo@D]Ay@FcADUPM@SQUGCFO?EFM@GG`@KHG?]OK[EC?K@GHERaAHa@@WHCDIAMHW@WNO@WNU`@c@H[NIGETYDABUHAZa@DULWAQ@?JSHa@?MFU?QBSOu@Lk@VQFMAYGW@GHYD?JOHY?[CKGOC?Uk@?EBMAIEGGCIUQEUg@Ma@]i@YQMQG]Ui@ESCCIS_@q@]]Yg@s@w@Qc@GKIQOc@Kc@GIKk@Ak@DW@eAEO?a@DrAEVCpA@L^hAF\Rh@Zj@ZZPZJJv@jA\`@@FNR@NRf@BNFHHRTPf@v@Tr@j@d@DHEVJRFTHH@H@VENGHANCBE?GLGRDF@p@CD?FOHI^E@AXLb@?LMvAGXIN?JGR]j@KNIDALOVAFQFIX_@f@OXAVMHAPIR?HED@JCJGDCNCd@EDEb@E@GTMNFZJVXJN?JJDLANOZAZEVGhCFv@FX?j@Fh@Aj@FjATz@Rd@PTRHVXT\DDP^@JFBDRHJJXLPFRHJ?BC@GEIO]OAOGEE@@@@QI@CCKHCJMLEVDb@CFGBBDFZHHF@BAXVLFBDTF`@VDTRR^h@DJIJBVPTFBRZRRRZJXVnA@\C~@Ur@CTABI@GRSPSl@U^AJDp@MdAFNBPAb@BHCVUp@@RGb@E|@GVBPCJE^?RSt@Bn@Ad@AHMPMFG~@IX?PBHDDFC?O?BAb@KT?ZEf@FRTGFGD_@RWKC
6748577731,Hike,Chris goes backpacking ,5.42,335.3,34.560382,-119.165832,ka}qEnqivUOe@CUVaAN]D{@KYIGe@BXm@JaBX_@DU\q@BSII?Mh@mADWd@qAVoAP[K[?GHBMQ?KBINJ\eAJs@KY@KAE]AAMMMKa@IGKSQi@k@Ua@DGHE?CK@ST_@Ja@VcBF_ADQBm@?u@GmAF{@AaAFw@O_@EYC{AYaH@OCc@B{@Da@ZiAJ{@R{@JCDi@dAi@j@_AtAw@T]Ls@n@uBHmBGmAa@sCSkCUkAGm@]yBUo@@g@AQM_@@[qAmEAQSoAAoAGe@Oq@CWKIUeAHqAbA}CLS`@}ABmAJm@HgBNwA?]DIGDJk@JsANaA?YHmAFU@g@TaABg@Kc@Um@s@oAY[wCyAgAa@_EwBm@YK?Ec@Qm@Ha@Ba@HGFYI_@IG@_@Ig@SUYOe@Qk@GUQYIUScC}@QQAGTw@Zs@JGAGTM@COH]d@Yf@I^KJKCU_@QQQGk@?QMCO@Il@e@PSL[@QMiACm@Dk@JW@OSq@UKMWJM\ITc@?y@Fa@Mu@@K^]P[?HA[@OEYOQw@a@IMKa@DMZFVAXG~@a@JSZmABiA^{@\yBCa@GYO[`@MVOJIFSN_ABy@Jy@Gg@FWAM^kAJ}@DIAKHq@V_AZqBDM@YR_BTs@NuBFSBo@`@iCBg@Ji@Bw@Hc@@[J_@?I^gB@e@C_@Ie@U_@?QPu@_@kASIGKFGf@Hz@MRY|@o@n@o@jAs@HSAa@IO]Ma@?c@Kw@a@IUCMBCn@Kt@EXIB_@RU@i@Ew@?k@Ii@?_@Qm@IKKa@[m@Mw@c@kAKi@UY[gB?WHSDa@^iAHcA`@w@CIT{AVa@@m@EYB]P]Do@AQNgA?YFg@?WPm@@oAG_@LeAEUAc@R]FWPYNMBQHMJG?INc@?OHQAiAC]Mw@a@u@g@g@GMaAkAGO@BDOCYO]UQ{@a@GKMCYa@YEBAGG_@]?JFF`@VCDWAIL@PBEAS\GBECBd@VFJLDh@b@\JLLZd@Cb@JZj@j@Xd@d@l@JHTb@Df@BHFdBOXQ~@KDKVOPKX[n@CNHl@Ox@Hj@A|@S|@Ar@EP@ROx@EhAMb@C`@DRGp@]j@@XObAJE@PFHSj@?lATEP]F]EIFKOZCENQBBAKFa@
6736655435,Hike,Don’t let it take up real estate 🧠,5.35,1304.79,34.464152,-119.712627,}gjqE|jtyULc@w@z@s@Zk@Dc@{@Ga@s@sAg@cCWYYKH@QSYBkAb@i@OWFi@\OCEkA^}AKgBKe@m@s@_BL}@]CWh@iBE_@]y@u@UQSDy@Ke@Ye@q@[WqASGcAb@g@h@PB_@Rk@LUE?WPULs@La@Es@Fo@E[]a@k@AQG?i@IS_Ac@[y@WUs@QSODWdASL_@Bm@KKi@@EM?Ip@{@BOCq@I_@[]EYU]Do@GcBg@]g@FQGM_@MIi@FIEIKEkAQO[ECs@Ji@?[Ee@Sk@Z{@Qm@Wa@?]NSv@D@a@TcAN_@REP^BbALVPLRd@R?JMf@KIuA_@y@C{@p@aC`@oAX]JDNXPfALHj@BHAJUCOc@WGKDKt@Ah@i@pAFNLl@pBnA|@R??Qg@g@UaAAkAg@mACYJoAGYRg@Kq@{@aA_@OUYMw@u@kBYPU^a@TWCi@JeDlCc@DqAy@@WTQ\I|@aAPc@Io@OQS{@iAIBECYi@WGK@mBOw@@o@OB?FJICLDEIDLGAJI\PdAAzAh@\R^RJf@D`@|@Jj@@TIT]JDLo@h@CJEEi@XITBPVH\B^^ZFLMp@]HOAGXYLGPFx@}@pAQn@u@L?LTB\`@r@XlAn@Tz@fABf@Yr@Ld@W`ALR@EDXVVHX?ZERFA`@xB`@XIJQ@eAw@m@{BYWc@Ji@OUJKX[Re@KEHHTl@Z?PMJ_AAEGA_@W}@WSURKZBPi@`AA`@KJEl@Sn@Hh@f@lA?z@a@Gg@^MACe@QWI_@GaAGOQKKH_@jAQ~@s@EOR@^d@j@F\EZUVD`@R~@Ad@O^AZJXl@LBfAFVPD`@SF@JNNd@P@`@Ij@f@DZKd@JXG\DZX\@XTVLh@Db@GPi@`@Kd@PRj@AFFANYp@_ATIZLLl@Lh@XJp@tA|@DFAVEVZDb@ETTJn@E|Ae@vADt@V@h@g@V?Le@JMx@GHWTTAt@`@^l@LVx@Ix@FTbAd@^dA@b@O\ATSVEPBRVThAJ`AU`@p@RPJx@@jAa@~ALlAT@r@i@j@PJArAe@R@`@^P\VrA@XbA~BRLBPC?PTVHZGx@c@t@eABWBDGA
